Dataset,Image,Intensity,Size
ISLES,sub21/0/slice14_nonlesion.png,NaN,0
ISLES,sub21/0/slice15_nonlesion.png,NaN,0
ISLES,sub21/0/slice16_nonlesion.png,NaN,0
ISLES,sub21/0/slice17_nonlesion.png,NaN,0
ISLES,sub21/1/slice18_lesion.png,0.398495473,17
ISLES,sub21/1/slice19_lesion.png,0.394976365,16
ISLES,sub21/0/slice20_nonlesion.png,NaN,0
ISLES,sub21/0/slice21_nonlesion.png,NaN,0
ISLES,sub21/0/slice22_nonlesion.png,NaN,0
ISLES,sub21/0/slice23_nonlesion.png,NaN,0
ISLES,sub21/1/slice24_lesion.png,0.4397686,18
ISLES,sub21/1/slice25_lesion.png,0.42135219,15
ISLES,sub21/1/slice26_lesion.png,0.400888648,2
ISLES,sub21/0/slice27_nonlesion.png,NaN,0
ISLES,sub21/0/slice28_nonlesion.png,NaN,0
ISLES,sub21/0/slice29_nonlesion.png,NaN,0
ISLES,sub21/0/slice30_nonlesion.png,NaN,0
ISLES,sub21/0/slice31_nonlesion.png,NaN,0
ISLES,sub21/0/slice32_nonlesion.png,NaN,0
ISLES,sub21/0/slice33_nonlesion.png,NaN,0
ISLES,sub21/0/slice34_nonlesion.png,NaN,0
ISLES,sub21/0/slice35_nonlesion.png,NaN,0
ISLES,sub21/0/slice36_nonlesion.png,NaN,0
ISLES,sub22/0/slice1_nonlesion.png,NaN,0
ISLES,sub22/0/slice2_nonlesion.png,NaN,0
ISLES,sub22/0/slice3_nonlesion.png,NaN,0
ISLES,sub22/0/slice4_nonlesion.png,NaN,0
ISLES,sub22/0/slice5_nonlesion.png,NaN,0
ISLES,sub22/0/slice6_nonlesion.png,NaN,0
ISLES,sub22/0/slice7_nonlesion.png,NaN,0
ISLES,sub22/0/slice8_nonlesion.png,NaN,0
ISLES,sub22/0/slice9_nonlesion.png,NaN,0
ISLES,sub22/1/slice10_lesion.png,0.458219885,19
ISLES,sub22/1/slice11_lesion.png,0.356946597,58
ISLES,sub22/1/slice12_lesion.png,0.46753501,127
ISLES,sub22/1/slice13_lesion.png,0.51585027,253
ISLES,sub22/1/slice14_lesion.png,0.488291252,401
ISLES,sub22/1/slice15_lesion.png,0.509936596,142
ISLES,sub22/1/slice16_lesion.png,0.502548153,81
ISLES,sub22/1/slice17_lesion.png,0.510995387,46
ISLES,sub22/1/slice18_lesion.png,0.493704768,28
ISLES,sub22/1/slice19_lesion.png,0.49198175,10
ISLES,sub22/0/slice20_nonlesion.png,NaN,0
ISLES,sub22/0/slice21_nonlesion.png,NaN,0
ISLES,sub22/0/slice22_nonlesion.png,NaN,0
ISLES,sub22/0/slice23_nonlesion.png,NaN,0
ISLES,sub22/0/slice24_nonlesion.png,NaN,0
ISLES,sub22/0/slice25_nonlesion.png,NaN,0
ISLES,sub22/0/slice26_nonlesion.png,NaN,0
ISLES,sub22/0/slice27_nonlesion.png,NaN,0
ISLES,sub22/0/slice28_nonlesion.png,NaN,0
ISLES,sub22/0/slice29_nonlesion.png,NaN,0
ISLES,sub22/0/slice30_nonlesion.png,NaN,0
ISLES,sub22/0/slice31_nonlesion.png,NaN,0
ISLES,sub22/0/slice32_nonlesion.png,NaN,0
ISLES,sub22/0/slice33_nonlesion.png,NaN,0
ISLES,sub22/0/slice34_nonlesion.png,NaN,0
ISLES,sub22/0/slice35_nonlesion.png,NaN,0
ISLES,sub22/0/slice36_nonlesion.png,NaN,0
ISLES,sub23/0/slice1_nonlesion.png,NaN,0
ISLES,sub23/0/slice2_nonlesion.png,NaN,0
ISLES,sub23/0/slice3_nonlesion.png,NaN,0
ISLES,sub23/0/slice4_nonlesion.png,NaN,0
ISLES,sub23/0/slice5_nonlesion.png,NaN,0
ISLES,sub23/0/slice6_nonlesion.png,NaN,0
ISLES,sub23/0/slice7_nonlesion.png,NaN,0
ISLES,sub23/0/slice8_nonlesion.png,NaN,0
ISLES,sub23/0/slice9_nonlesion.png,NaN,0
ISLES,sub23/0/slice10_nonlesion.png,NaN,0
ISLES,sub23/0/slice11_nonlesion.png,NaN,0
ISLES,sub23/0/slice12_nonlesion.png,NaN,0
ISLES,sub23/0/slice13_nonlesion.png,NaN,0
ISLES,sub23/0/slice14_nonlesion.png,NaN,0
ISLES,sub23/0/slice15_nonlesion.png,NaN,0
ISLES,sub23/0/slice16_nonlesion.png,NaN,0
ISLES,sub23/1/slice17_lesion.png,0.563597268,16
ISLES,sub23/1/slice18_lesion.png,0.646222689,35
ISLES,sub23/1/slice19_lesion.png,0.681596036,71
ISLES,sub23/1/slice20_lesion.png,0.714802759,39
ISLES,sub23/1/slice21_lesion.png,0.669837485,13
ISLES,sub23/0/slice22_nonlesion.png,NaN,0
ISLES,sub23/0/slice23_nonlesion.png,NaN,0
ISLES,sub23/0/slice24_nonlesion.png,NaN,0
ISLES,sub23/0/slice25_nonlesion.png,NaN,0
ISLES,sub23/0/slice26_nonlesion.png,NaN,0
ISLES,sub23/0/slice27_nonlesion.png,NaN,0
ISLES,sub23/0/slice28_nonlesion.png,NaN,0
ISLES,sub23/0/slice29_nonlesion.png,NaN,0
ISLES,sub23/0/slice30_nonlesion.png,NaN,0
ISLES,sub23/0/slice31_nonlesion.png,NaN,0
ISLES,sub23/0/slice32_nonlesion.png,NaN,0
ISLES,sub23/0/slice33_nonlesion.png,NaN,0
ISLES,sub23/0/slice34_nonlesion.png,NaN,0
ISLES,sub23/0/slice35_nonlesion.png,NaN,0
ISLES,sub23/0/slice36_nonlesion.png,NaN,0
ISLES,sub24/0/slice1_nonlesion.png,NaN,0
ISLES,sub24/0/slice2_nonlesion.png,NaN,0
ISLES,sub24/0/slice3_nonlesion.png,NaN,0
ISLES,sub24/0/slice4_nonlesion.png,NaN,0
ISLES,sub24/0/slice5_nonlesion.png,NaN,0
ISLES,sub24/0/slice6_nonlesion.png,NaN,0
ISLES,sub24/0/slice7_nonlesion.png,NaN,0
ISLES,sub24/0/slice8_nonlesion.png,NaN,0
ISLES,sub24/0/slice9_nonlesion.png,NaN,0
ISLES,sub24/0/slice10_nonlesion.png,NaN,0
ISLES,sub24/0/slice11_nonlesion.png,NaN,0
ISLES,sub24/0/slice12_nonlesion.png,NaN,0
ISLES,sub24/0/slice13_nonlesion.png,NaN,0
ISLES,sub24/0/slice14_nonlesion.png,NaN,0
ISLES,sub24/0/slice15_nonlesion.png,NaN,0
ISLES,sub24/0/slice16_nonlesion.png,NaN,0
ISLES,sub24/0/slice17_nonlesion.png,NaN,0
ISLES,sub24/0/slice18_nonlesion.png,NaN,0
ISLES,sub24/0/slice19_nonlesion.png,NaN,0
ISLES,sub24/0/slice20_nonlesion.png,NaN,0
ISLES,sub24/0/slice21_nonlesion.png,NaN,0
ISLES,sub24/0/slice22_nonlesion.png,NaN,0
ISLES,sub24/0/slice23_nonlesion.png,NaN,0
ISLES,sub24/1/slice24_lesion.png,0.600549376,6
ISLES,sub24/1/slice25_lesion.png,0.561214025,17
ISLES,sub24/1/slice26_lesion.png,0.598285625,25
ISLES,sub24/1/slice27_lesion.png,0.60388321,40
ISLES,sub24/1/slice28_lesion.png,0.577702453,128
ISLES,sub24/1/slice29_lesion.png,0.620184786,67
ISLES,sub24/1/slice30_lesion.png,0.57502405,27
ISLES,sub24/1/slice31_lesion.png,0.55384135,12
ISLES,sub24/1/slice32_lesion.png,0.550258822,12
ISLES,sub24/0/slice33_nonlesion.png,NaN,0
ISLES,sub24/0/slice34_nonlesion.png,NaN,0
ISLES,sub24/0/slice35_nonlesion.png,NaN,0
ISLES,sub24/0/slice36_nonlesion.png,NaN,0
ISLES,sub25/0/slice1_nonlesion.png,NaN,0
ISLES,sub25/0/slice2_nonlesion.png,NaN,0
ISLES,sub25/0/slice3_nonlesion.png,NaN,0
ISLES,sub25/0/slice4_nonlesion.png,NaN,0
ISLES,sub25/0/slice5_nonlesion.png,NaN,0
ISLES,sub25/0/slice6_nonlesion.png,NaN,0
ISLES,sub25/0/slice7_nonlesion.png,NaN,0
ISLES,sub25/0/slice8_nonlesion.png,NaN,0
ISLES,sub25/0/slice9_nonlesion.png,NaN,0
ISLES,sub25/0/slice10_nonlesion.png,NaN,0
ISLES,sub25/0/slice11_nonlesion.png,NaN,0
ISLES,sub25/0/slice12_nonlesion.png,NaN,0
ISLES,sub25/0/slice13_nonlesion.png,NaN,0
ISLES,sub25/0/slice14_nonlesion.png,NaN,0
ISLES,sub25/0/slice15_nonlesion.png,NaN,0
ISLES,sub25/0/slice16_nonlesion.png,NaN,0
ISLES,sub25/0/slice17_nonlesion.png,NaN,0
ISLES,sub25/0/slice18_nonlesion.png,NaN,0
ISLES,sub25/0/slice19_nonlesion.png,NaN,0
ISLES,sub25/0/slice20_nonlesion.png,NaN,0
ISLES,sub25/0/slice21_nonlesion.png,NaN,0
ISLES,sub25/0/slice22_nonlesion.png,NaN,0
ISLES,sub25/0/slice23_nonlesion.png,NaN,0
ISLES,sub25/0/slice24_nonlesion.png,NaN,0
ISLES,sub25/0/slice25_nonlesion.png,NaN,0
ISLES,sub25/0/slice26_nonlesion.png,NaN,0
ISLES,sub25/0/slice27_nonlesion.png,NaN,0
ISLES,sub25/1/slice28_lesion.png,0.631693234,52
ISLES,sub25/1/slice29_lesion.png,0.655671599,66
ISLES,sub25/1/slice30_lesion.png,0.672211289,63
ISLES,sub25/1/slice31_lesion.png,0.626807819,53
ISLES,sub25/1/slice32_lesion.png,0.615974001,20
ISLES,sub25/1/slice33_lesion.png,0.506966292,4
ISLES,sub25/0/slice34_nonlesion.png,NaN,0
ISLES,sub25/0/slice35_nonlesion.png,NaN,0
ISLES,sub25/0/slice36_nonlesion.png,NaN,0
ISLES,sub26/0/slice1_nonlesion.png,NaN,0
ISLES,sub26/0/slice2_nonlesion.png,NaN,0
ISLES,sub26/0/slice3_nonlesion.png,NaN,0
ISLES,sub26/0/slice4_nonlesion.png,NaN,0
ISLES,sub26/0/slice5_nonlesion.png,NaN,0
ISLES,sub26/0/slice6_nonlesion.png,NaN,0
ISLES,sub26/0/slice7_nonlesion.png,NaN,0
ISLES,sub26/0/slice8_nonlesion.png,NaN,0
ISLES,sub26/0/slice9_nonlesion.png,NaN,0
ISLES,sub26/0/slice10_nonlesion.png,NaN,0
ISLES,sub26/1/slice11_lesion.png,0.736466803,12
ISLES,sub26/1/slice12_lesion.png,0.752536153,28
ISLES,sub26/1/slice13_lesion.png,0.699581334,20
ISLES,sub26/1/slice14_lesion.png,0.685393776,6
ISLES,sub26/0/slice15_nonlesion.png,NaN,0
ISLES,sub26/0/slice16_nonlesion.png,NaN,0
ISLES,sub26/0/slice17_nonlesion.png,NaN,0
ISLES,sub26/0/slice18_nonlesion.png,NaN,0
ISLES,sub26/0/slice19_nonlesion.png,NaN,0
ISLES,sub26/0/slice20_nonlesion.png,NaN,0
ISLES,sub26/0/slice21_nonlesion.png,NaN,0
ISLES,sub26/0/slice22_nonlesion.png,NaN,0
ISLES,sub26/0/slice23_nonlesion.png,NaN,0
ISLES,sub26/0/slice24_nonlesion.png,NaN,0
ISLES,sub26/0/slice25_nonlesion.png,NaN,0
ISLES,sub26/0/slice26_nonlesion.png,NaN,0
ISLES,sub26/0/slice27_nonlesion.png,NaN,0
ISLES,sub26/0/slice28_nonlesion.png,NaN,0
ISLES,sub26/0/slice29_nonlesion.png,NaN,0
ISLES,sub26/0/slice30_nonlesion.png,NaN,0
ISLES,sub26/0/slice31_nonlesion.png,NaN,0
ISLES,sub26/0/slice32_nonlesion.png,NaN,0
ISLES,sub26/0/slice33_nonlesion.png,NaN,0
ISLES,sub26/0/slice34_nonlesion.png,NaN,0
ISLES,sub26/0/slice35_nonlesion.png,NaN,0
ISLES,sub26/0/slice36_nonlesion.png,NaN,0
ISLES,sub27/0/slice1_nonlesion.png,NaN,0
ISLES,sub27/0/slice2_nonlesion.png,NaN,0
ISLES,sub27/0/slice3_nonlesion.png,NaN,0
ISLES,sub27/0/slice4_nonlesion.png,NaN,0
ISLES,sub27/0/slice5_nonlesion.png,NaN,0
ISLES,sub27/1/slice6_lesion.png,0.432380436,1
ISLES,sub27/1/slice7_lesion.png,0.464742077,8
ISLES,sub27/1/slice8_lesion.png,0.434904761,1
ISLES,sub27/0/slice9_nonlesion.png,NaN,0
ISLES,sub27/0/slice10_nonlesion.png,NaN,0
ISLES,sub27/0/slice11_nonlesion.png,NaN,0
ISLES,sub27/0/slice12_nonlesion.png,NaN,0
ISLES,sub27/0/slice13_nonlesion.png,NaN,0
ISLES,sub27/0/slice14_nonlesion.png,NaN,0
ISLES,sub27/0/slice15_nonlesion.png,NaN,0
ISLES,sub27/0/slice16_nonlesion.png,NaN,0
ISLES,sub27/0/slice17_nonlesion.png,NaN,0
ISLES,sub27/0/slice18_nonlesion.png,NaN,0
ISLES,sub27/0/slice19_nonlesion.png,NaN,0
ISLES,sub27/0/slice20_nonlesion.png,NaN,0
ISLES,sub27/0/slice21_nonlesion.png,NaN,0
ISLES,sub27/0/slice22_nonlesion.png,NaN,0
ISLES,sub27/0/slice23_nonlesion.png,NaN,0
ISLES,sub27/0/slice24_nonlesion.png,NaN,0
ISLES,sub27/0/slice25_nonlesion.png,NaN,0
ISLES,sub27/0/slice26_nonlesion.png,NaN,0
ISLES,sub27/0/slice27_nonlesion.png,NaN,0
ISLES,sub27/0/slice28_nonlesion.png,NaN,0
ISLES,sub27/0/slice29_nonlesion.png,NaN,0
ISLES,sub27/0/slice30_nonlesion.png,NaN,0
ISLES,sub27/0/slice31_nonlesion.png,NaN,0
ISLES,sub27/0/slice32_nonlesion.png,NaN,0
ISLES,sub27/0/slice33_nonlesion.png,NaN,0
ISLES,sub27/0/slice34_nonlesion.png,NaN,0
ISLES,sub27/0/slice35_nonlesion.png,NaN,0
ISLES,sub27/0/slice36_nonlesion.png,NaN,0
ISLES,sub28/0/slice1_nonlesion.png,NaN,0
ISLES,sub28/0/slice2_nonlesion.png,NaN,0
ISLES,sub28/0/slice3_nonlesion.png,NaN,0
ISLES,sub28/0/slice4_nonlesion.png,NaN,0
ISLES,sub28/0/slice5_nonlesion.png,NaN,0
ISLES,sub28/0/slice6_nonlesion.png,NaN,0
ISLES,sub28/0/slice7_nonlesion.png,NaN,0
ISLES,sub28/0/slice8_nonlesion.png,NaN,0
ISLES,sub28/0/slice9_nonlesion.png,NaN,0
ISLES,sub28/0/slice10_nonlesion.png,NaN,0
ISLES,sub28/0/slice11_nonlesion.png,NaN,0
ISLES,sub28/0/slice12_nonlesion.png,NaN,0
ISLES,sub28/0/slice13_nonlesion.png,NaN,0
ISLES,sub28/0/slice14_nonlesion.png,NaN,0
ISLES,sub28/0/slice15_nonlesion.png,NaN,0
ISLES,sub28/0/slice16_nonlesion.png,NaN,0
ISLES,sub28/0/slice17_nonlesion.png,NaN,0
ISLES,sub28/1/slice18_lesion.png,0.460923203,23
ISLES,sub28/1/slice19_lesion.png,0.493369721,25
ISLES,sub28/1/slice20_lesion.png,0.499567181,18
ISLES,sub28/1/slice21_lesion.png,0.540908314,31
ISLES,sub28/1/slice22_lesion.png,0.555690054,78
ISLES,sub28/1/slice23_lesion.png,0.539450573,69
ISLES,sub28/0/slice24_nonlesion.png,NaN,0
ISLES,sub28/0/slice25_nonlesion.png,NaN,0
ISLES,sub28/0/slice26_nonlesion.png,NaN,0
ISLES,sub28/0/slice27_nonlesion.png,NaN,0
ISLES,sub28/0/slice28_nonlesion.png,NaN,0
ISLES,sub28/0/slice29_nonlesion.png,NaN,0
ISLES,sub28/0/slice30_nonlesion.png,NaN,0
ISLES,sub28/0/slice31_nonlesion.png,NaN,0
ISLES,sub28/0/slice32_nonlesion.png,NaN,0
ISLES,sub28/0/slice33_nonlesion.png,NaN,0
ISLES,sub28/0/slice34_nonlesion.png,NaN,0
ISLES,sub28/0/slice35_nonlesion.png,NaN,0
ISLES,sub28/0/slice36_nonlesion.png,NaN,0
ISLES,sub3/0/slice1_nonlesion.png,NaN,0
ISLES,sub3/0/slice2_nonlesion.png,NaN,0
ISLES,sub3/0/slice3_nonlesion.png,NaN,0
ISLES,sub3/0/slice4_nonlesion.png,NaN,0
ISLES,sub3/0/slice5_nonlesion.png,NaN,0
ISLES,sub3/0/slice6_nonlesion.png,NaN,0
ISLES,sub3/0/slice7_nonlesion.png,NaN,0
ISLES,sub3/0/slice8_nonlesion.png,NaN,0
ISLES,sub3/0/slice9_nonlesion.png,NaN,0
ISLES,sub3/0/slice10_nonlesion.png,NaN,0
ISLES,sub3/0/slice11_nonlesion.png,NaN,0
ISLES,sub3/0/slice12_nonlesion.png,NaN,0
ISLES,sub3/0/slice13_nonlesion.png,NaN,0
ISLES,sub3/1/slice14_lesion.png,0.531715936,7
ISLES,sub3/1/slice15_lesion.png,0.54044454,52
ISLES,sub3/1/slice16_lesion.png,0.525444558,124
ISLES,sub3/1/slice17_lesion.png,0.508223512,153
ISLES,sub3/1/slice18_lesion.png,0.502487194,116
ISLES,sub3/1/slice19_lesion.png,0.506045648,64
ISLES,sub3/1/slice20_lesion.png,0.480610985,11
ISLES,sub3/1/slice21_lesion.png,0.469384747,7
ISLES,sub3/0/slice22_nonlesion.png,NaN,0
ISLES,sub3/0/slice23_nonlesion.png,NaN,0
ISLES,sub3/0/slice24_nonlesion.png,NaN,0
ISLES,sub3/0/slice25_nonlesion.png,NaN,0
ISLES,sub3/0/slice26_nonlesion.png,NaN,0
ISLES,sub3/0/slice27_nonlesion.png,NaN,0
ISLES,sub3/0/slice28_nonlesion.png,NaN,0
ISLES,sub3/0/slice29_nonlesion.png,NaN,0
ISLES,sub3/0/slice30_nonlesion.png,NaN,0
ISLES,sub3/0/slice31_nonlesion.png,NaN,0
ISLES,sub3/0/slice32_nonlesion.png,NaN,0
ISLES,sub3/0/slice33_nonlesion.png,NaN,0
ISLES,sub3/0/slice34_nonlesion.png,NaN,0
ISLES,sub3/0/slice35_nonlesion.png,NaN,0
ISLES,sub3/0/slice36_nonlesion.png,NaN,0
ISLES,sub4/0/slice1_nonlesion.png,NaN,0
ISLES,sub4/0/slice2_nonlesion.png,NaN,0
ISLES,sub4/0/slice3_nonlesion.png,NaN,0
ISLES,sub4/0/slice4_nonlesion.png,NaN,0
ISLES,sub4/0/slice5_nonlesion.png,NaN,0
ISLES,sub4/0/slice6_nonlesion.png,NaN,0
ISLES,sub4/0/slice7_nonlesion.png,NaN,0
ISLES,sub4/0/slice8_nonlesion.png,NaN,0
ISLES,sub4/0/slice9_nonlesion.png,NaN,0
ISLES,sub4/1/slice10_lesion.png,0.555746237,465
ISLES,sub4/1/slice11_lesion.png,0.607184682,596
ISLES,sub4/1/slice12_lesion.png,0.579829923,829
ISLES,sub4/1/slice13_lesion.png,0.582479776,1061
ISLES,sub4/1/slice14_lesion.png,0.598775341,1007
ISLES,sub4/1/slice15_lesion.png,0.583615871,1420
ISLES,sub4/1/slice16_lesion.png,0.597729354,1606
ISLES,sub4/1/slice17_lesion.png,0.621015259,1859
ISLES,sub4/1/slice18_lesion.png,0.632407428,1905
ISLES,sub4/1/slice19_lesion.png,0.614705298,2007
ISLES,sub4/1/slice20_lesion.png,0.603420406,2110
ISLES,sub4/1/slice21_lesion.png,0.587699847,2334
ISLES,sub4/1/slice22_lesion.png,0.574922644,2425
ISLES,sub4/1/slice23_lesion.png,0.581363927,2135
ISLES,sub4/1/slice24_lesion.png,0.608030167,1685
ISLES,sub4/1/slice25_lesion.png,0.610055822,1641
ISLES,sub4/1/slice26_lesion.png,0.61210402,1521
ISLES,sub4/1/slice27_lesion.png,0.594796895,1226
ISLES,sub4/1/slice28_lesion.png,0.584787724,737
ISLES,sub4/1/slice29_lesion.png,0.566949897,549
ISLES,sub4/1/slice30_lesion.png,0.554870439,455
ISLES,sub4/1/slice31_lesion.png,0.567524172,255
ISLES,sub4/1/slice32_lesion.png,0.578428599,168
ISLES,sub4/1/slice33_lesion.png,0.555607653,77
ISLES,sub4/0/slice34_nonlesion.png,NaN,0
ISLES,sub4/0/slice35_nonlesion.png,NaN,0
ISLES,sub4/0/slice36_nonlesion.png,NaN,0
ISLES,sub5/0/slice1_nonlesion.png,NaN,0
ISLES,sub5/0/slice2_nonlesion.png,NaN,0
ISLES,sub5/0/slice3_nonlesion.png,NaN,0
ISLES,sub5/0/slice4_nonlesion.png,NaN,0
ISLES,sub5/0/slice5_nonlesion.png,NaN,0
ISLES,sub5/0/slice6_nonlesion.png,NaN,0
ISLES,sub5/0/slice7_nonlesion.png,NaN,0
ISLES,sub5/0/slice8_nonlesion.png,NaN,0
ISLES,sub5/0/slice9_nonlesion.png,NaN,0
ISLES,sub5/0/slice10_nonlesion.png,NaN,0
ISLES,sub5/0/slice11_nonlesion.png,NaN,0
ISLES,sub5/0/slice12_nonlesion.png,NaN,0
ISLES,sub5/1/slice13_lesion.png,0.607302244,68
ISLES,sub5/1/slice14_lesion.png,0.629623365,229
ISLES,sub5/1/slice15_lesion.png,0.61287003,966
ISLES,sub5/1/slice16_lesion.png,0.63378036,1262
ISLES,sub5/1/slice17_lesion.png,0.675826735,1403
ISLES,sub5/1/slice18_lesion.png,0.695579428,1506
ISLES,sub5/1/slice19_lesion.png,0.702228511,1452
ISLES,sub5/1/slice20_lesion.png,0.687432907,1325
ISLES,sub5/1/slice21_lesion.png,0.674013559,1230
ISLES,sub5/1/slice22_lesion.png,0.654511402,1117
ISLES,sub5/1/slice23_lesion.png,0.650823022,906
ISLES,sub5/1/slice24_lesion.png,0.659091218,419
ISLES,sub5/1/slice25_lesion.png,0.622565322,327
ISLES,sub5/1/slice26_lesion.png,0.594679317,336
ISLES,sub5/1/slice27_lesion.png,0.626364128,83
ISLES,sub5/1/slice28_lesion.png,0.579352877,47
ISLES,sub5/0/slice29_nonlesion.png,NaN,0
ISLES,sub5/0/slice30_nonlesion.png,NaN,0
ISLES,sub5/0/slice31_nonlesion.png,NaN,0
ISLES,sub5/0/slice32_nonlesion.png,NaN,0
ISLES,sub5/0/slice33_nonlesion.png,NaN,0
ISLES,sub5/0/slice34_nonlesion.png,NaN,0
ISLES,sub5/0/slice35_nonlesion.png,NaN,0
ISLES,sub5/0/slice36_nonlesion.png,NaN,0
ISLES,sub6/0/slice1_nonlesion.png,NaN,0
ISLES,sub6/0/slice2_nonlesion.png,NaN,0
ISLES,sub6/0/slice3_nonlesion.png,NaN,0
ISLES,sub6/0/slice4_nonlesion.png,NaN,0
ISLES,sub6/0/slice5_nonlesion.png,NaN,0
ISLES,sub6/0/slice6_nonlesion.png,NaN,0
ISLES,sub6/0/slice7_nonlesion.png,NaN,0
ISLES,sub6/0/slice8_nonlesion.png,NaN,0
ISLES,sub6/0/slice9_nonlesion.png,NaN,0
ISLES,sub6/0/slice10_nonlesion.png,NaN,0
ISLES,sub6/0/slice11_nonlesion.png,NaN,0
ISLES,sub6/0/slice12_nonlesion.png,NaN,0
ISLES,sub6/1/slice13_lesion.png,0.560496565,19
ISLES,sub6/1/slice14_lesion.png,0.622748849,155
ISLES,sub6/1/slice15_lesion.png,0.657177016,477
ISLES,sub6/1/slice16_lesion.png,0.674720543,718
ISLES,sub6/1/slice17_lesion.png,0.678031627,1053
ISLES,sub6/1/slice18_lesion.png,0.69512836,1260
ISLES,sub6/1/slice19_lesion.png,0.709329177,1259
ISLES,sub6/1/slice20_lesion.png,0.711838561,1241
ISLES,sub6/1/slice21_lesion.png,0.686179996,1279
ISLES,sub6/1/slice22_lesion.png,0.649692485,1272
ISLES,sub6/1/slice23_lesion.png,0.647108947,663
ISLES,sub6/1/slice24_lesion.png,0.624815618,563
ISLES,sub6/1/slice25_lesion.png,0.600285097,599
ISLES,sub6/1/slice26_lesion.png,0.590505447,535
ISLES,sub6/1/slice27_lesion.png,0.552455574,387
ISLES,sub6/1/slice28_lesion.png,0.530175573,198
ISLES,sub6/1/slice29_lesion.png,0.438966464,60
ISLES,sub6/0/slice30_nonlesion.png,NaN,0
ISLES,sub6/0/slice31_nonlesion.png,NaN,0
ISLES,sub6/0/slice32_nonlesion.png,NaN,0
ISLES,sub6/0/slice33_nonlesion.png,NaN,0
ISLES,sub6/0/slice34_nonlesion.png,NaN,0
ISLES,sub6/0/slice35_nonlesion.png,NaN,0
ISLES,sub6/0/slice36_nonlesion.png,NaN,0
ISLES,sub7/0/slice1_nonlesion.png,NaN,0
ISLES,sub7/0/slice2_nonlesion.png,NaN,0
ISLES,sub7/0/slice3_nonlesion.png,NaN,0
ISLES,sub7/0/slice4_nonlesion.png,NaN,0
ISLES,sub7/0/slice5_nonlesion.png,NaN,0
ISLES,sub7/0/slice6_nonlesion.png,NaN,0
ISLES,sub7/0/slice7_nonlesion.png,NaN,0
ISLES,sub7/0/slice8_nonlesion.png,NaN,0
ISLES,sub7/0/slice9_nonlesion.png,NaN,0
ISLES,sub7/0/slice10_nonlesion.png,NaN,0
ISLES,sub7/0/slice11_nonlesion.png,NaN,0
ISLES,sub7/0/slice12_nonlesion.png,NaN,0
ISLES,sub7/0/slice13_nonlesion.png,NaN,0
ISLES,sub7/0/slice14_nonlesion.png,NaN,0
ISLES,sub7/1/slice15_lesion.png,0.474250584,215
ISLES,sub7/1/slice16_lesion.png,0.49717465,437
ISLES,sub7/1/slice17_lesion.png,0.537182372,725
ISLES,sub7/1/slice18_lesion.png,0.562761847,972
ISLES,sub7/1/slice19_lesion.png,0.556425906,1240
ISLES,sub7/1/slice20_lesion.png,0.576366278,1281
ISLES,sub7/1/slice21_lesion.png,0.583946991,1371
ISLES,sub7/1/slice22_lesion.png,0.557098657,1588
ISLES,sub7/1/slice23_lesion.png,0.533375072,1252
ISLES,sub7/1/slice24_lesion.png,0.493835331,810
ISLES,sub7/1/slice25_lesion.png,0.442245546,727
ISLES,sub7/1/slice26_lesion.png,0.564299702,106
ISLES,sub7/1/slice27_lesion.png,0.539291058,155
ISLES,sub7/1/slice28_lesion.png,0.518159836,190
ISLES,sub7/1/slice29_lesion.png,0.493625176,129
ISLES,sub7/1/slice30_lesion.png,0.413396487,68
ISLES,sub7/0/slice31_nonlesion.png,NaN,0
ISLES,sub7/0/slice32_nonlesion.png,NaN,0
ISLES,sub7/0/slice33_nonlesion.png,NaN,0
ISLES,sub7/0/slice34_nonlesion.png,NaN,0
ISLES,sub7/0/slice35_nonlesion.png,NaN,0
ISLES,sub7/0/slice36_nonlesion.png,NaN,0
ISLES,sub8/0/slice1_nonlesion.png,NaN,0
ISLES,sub8/0/slice2_nonlesion.png,NaN,0
ISLES,sub8/0/slice3_nonlesion.png,NaN,0
ISLES,sub8/0/slice4_nonlesion.png,NaN,0
ISLES,sub8/0/slice5_nonlesion.png,NaN,0
ISLES,sub8/0/slice6_nonlesion.png,NaN,0
ISLES,sub8/0/slice7_nonlesion.png,NaN,0
ISLES,sub8/0/slice8_nonlesion.png,NaN,0
ISLES,sub8/0/slice9_nonlesion.png,NaN,0
ISLES,sub8/0/slice10_nonlesion.png,NaN,0
ISLES,sub8/0/slice11_nonlesion.png,NaN,0
ISLES,sub8/0/slice12_nonlesion.png,NaN,0
ISLES,sub8/0/slice13_nonlesion.png,NaN,0
ISLES,sub8/0/slice14_nonlesion.png,NaN,0
ISLES,sub8/0/slice15_nonlesion.png,NaN,0
ISLES,sub8/0/slice16_nonlesion.png,NaN,0
ISLES,sub8/0/slice17_nonlesion.png,NaN,0
ISLES,sub8/1/slice18_lesion.png,0.450274688,25
ISLES,sub8/1/slice19_lesion.png,0.491872764,93
ISLES,sub8/1/slice20_lesion.png,0.485292191,127
ISLES,sub8/1/slice21_lesion.png,0.484661542,265
ISLES,sub8/1/slice22_lesion.png,0.497113599,328
ISLES,sub8/1/slice23_lesion.png,0.493700755,723
ISLES,sub8/1/slice24_lesion.png,0.52624526,716
ISLES,sub8/1/slice25_lesion.png,0.529719248,637
ISLES,sub8/1/slice26_lesion.png,0.518882301,486
